File hash,Reported family,Source,First Submission date,Report date,Report URL,Category
a4a2901846343cfda6c34846d3e0dfa01fa78147343c700103b62046b286b758,Zniu,Trendmicro,2017/10/3,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
a799fda312167cffb3ef53c4a818eb1d0c9005935779cd9e1c839405cfb63fca,Zniu,Trendmicro,2017/9/3,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
a8b05fc0edf36c397fc67c6f06a77887c03b2cfbac1f08b31a98cf73aeb2ff3f,Zniu,Trendmicro,2017/9/3,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
a9d77ce84b476eaf52695ce8f343a2afa52705afe23c6f64d4d1ea25a2587019,Zniu,Trendmicro,2017/7/3,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
ac5edd29db4a1588b1a78e9938a740bb598f34a4973f9b0d686cea5eb909842b,Zniu,Trendmicro,2017/7/1,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
aee0ac40f0506a5545585bf07473335cc052ac713a89a14a74698f081b6a6c89,Zniu,Trendmicro,2017/11/3,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
b13a1de26c147c202730057c45124aa9ec06a3fcc99db177fa3b957207a09208,Zniu,Trendmicro,2017/7/1,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
b26d8a7194a58ba4c5d858be984d7542b64a6888c2c7d619be9ea3ceb80c9e8b,Zniu,Trendmicro,2017/6/26,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
b2c7f10d758971d09bc4d6b456bac61c3b395ef20de4d56612f243ac1d1031f1,Zniu,Trendmicro,2017/9/3,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
b4d775b539bcd7243d4f24fa2e8347bb85c5e6e86bae34ba692af1cb27a2fc2a,Zniu,Trendmicro,2017/8/6,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
b60037848ddcd3ad55940e78e6f82ecc0f69be7bfcb5cf729767c5c24a5a29f5,Zniu,Trendmicro,2017/7/31,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
b666edb035d4c2b1c70c8e38872d3e7e25e857aa4aba382661113def1eea9950,Zniu,Trendmicro,2017/6/27,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
b6ae0b707798c01341c5f25b55f72bb144f962eff01cd92b78760e7a6655572a,Zniu,Trendmicro,2017/6/30,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
b840871d9020d13a25fe93e588529e44a573d0a690e4751443ff742dbcc4fd0d,Zniu,Trendmicro,2017/7/8,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
baa64a724dcb0119eb53f34afa098852d7faaf25f53ee7346e601a9b1a56ec2c,Zniu,Trendmicro,2017/9/4,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
bac86e916477e812c43635f468f89b8cd7f73921369c6bdc50f6b57a04268df6,Zniu,Trendmicro,2017/7/10,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
be2a53e3476b8e6f3b8a8eecc343b20b0a0d7114f9d7435e91d4773f31a73c07,Zniu,Trendmicro,2017/10/17,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
bedbce1e683ed1a5b14c681b36b4e01bddf2d79ca8718eea0b6c300a03766958,Zniu,Trendmicro,2017/9/3,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
bf441642326797c491df70b1bc66d6be7c0ef63e6c25229826538cdf60c5bf91,Zniu,Trendmicro,2017/9/4,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
c02b5acb8e0ef7aecf7cb882af1fd06647b8931c86fe90259c17e50047fb497a,Zniu,Trendmicro,2017/6/27,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
c379ea39edfa94f249ed10834bda784ede4be3e62ca66e9e012ce945e1d1f1bc,Zniu,Trendmicro,2017/7/15,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
c4c9c2befe7c283ddc3885eef5380bf35ae59def84e58783c0aad43b9e3f321d,Zniu,Trendmicro,2017/7/31,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
c797ebf212d3d926f7cf56d08f04b7eb00b3bf4fd654569e157e3656d7d1e0e2,Zniu,Trendmicro,2017/6/25,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
cf4b506bb5cb14a03ffb6aacafc939365f564fb8ec3c7496ee5633300f0641b9,Zniu,Trendmicro,2017/7/6,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
d0a75e9233d8098f87182d53cd40787bc6f9b671c0f25c3bacdd361ced24741c,Zniu,Trendmicro,2017/7/15,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
d2dd11684e7cd53a134215f173d1bf36c0f5fbdd5a41294cbc032ec8180313f1,Zniu,Trendmicro,2017/8/5,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
d4967b3d79442d2735c878b5c830bd13a3d7453e70470d9729920161aaea7ec3,Zniu,Trendmicro,2017/10/17,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
d6075e087952eb78170a7f618152258bc8eda7ab1466653b843c36f533179559,Zniu,Trendmicro,2017/7/1,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
d63ff937097330fe83ef93b3d61a5d5d1645bcefb0276c419e41427d6cfa2e14,Zniu,Trendmicro,2017/8/7,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
d700403b46031e3dd41c6d73c555a5640c20d6755c4c1ee81f508d8150899510,Zniu,Trendmicro,2018/2/26,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
d970b899460830472e3ee01c3cfdc14fc8bfdffa9fffd47e5cd95d12987d340e,Zniu,Trendmicro,2017/10/17,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
d9de2f8b99643a3d46125c7517dea093ed8eaea3107127c000b6b7acfd9f65b4,Zniu,Trendmicro,2017/7/19,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
dd76df8c0db9426e94225f1711703835b05ce81010152e498b9fab0d88773671,Zniu,Trendmicro,2017/7/31,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
de9265a6accc363475abda87582960a63588751bd8adda3b3a682124b9b45a8e,Zniu,Trendmicro,2017/7/1,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
e4065c645c7227a6b839d894022d2991a42825e0bc1a4230aa5bc15e07a43897,Zniu,Trendmicro,2017/9/4,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
ea9a66ca87ba3341709f253c9d8738223900287c0c48ca2eb17805bfbf145d06,Zniu,Trendmicro,2017/7/6,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
ec33f8dd36b3ca302d4ef382f7105effa4ab5adad81416e440d2cd6045757494,Zniu,Trendmicro,2017/10/17,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
f011c168a49762c1b610eadd2797d3b4d053f6b40e65d41beece321274529990,Zniu,Trendmicro,2017/10/17,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
f139a68b1ae7c15b569bfe7757ef44b42a5dea2095d43aaa26a1ebcb548bce96,Zniu,Trendmicro,2017/9/4,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
fc9d87be0236e35ba59ce8a26a55a03cc009aae1175966356f4da0e9a672b825,Zniu,Trendmicro,2017/7/31,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
fed700ebbe9e754d22703fb35fb20fc9fc896d409f6f3f08871dd3101dde10bc,Zniu,Trendmicro,2017/10/19,2017/9/25,https://www.trendmicro.com/en_us/research/17/i/zniu-first-android-malware-exploit-dirty-cow-vulnerability.html,Trojan-SMS;Rootkit;Backdoor;Information Stealer
17db44bc45b66b682320abb8d5805690765b138a23519e89fdf9ad91bf5383ff,Toastamigo,Trendmicro,2017/9/7,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
2366a679bfb69522f37cfe92507e1b028e10b84d4e784568b14211941b5236d5,Toastamigo,Trendmicro,2017/11/10,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
30c90d4ec57d80c88c1a17bb50d2b76dc2eb66fd19a0c7045a07ed682b338501,Toastamigo,Trendmicro,2017/7/10,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
2ea1d37aa016212fb33f560721bb00772fd4cb35d01f6d7f8e7e0b6f95e1776e,Toastamigo,Trendmicro,2017/7/10,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
35ef219de0d4c4f0553eba8b16dbae90845a859488295a5ba457c81a12dd9c6b,Toastamigo,Trendmicro,2017/7/10,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
5236d23c1c97fbf88f6aea34a2eaceaed085224d65d2322e94a8f5bc0a8002e9,Toastamigo,Trendmicro,2017/7/10,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
79b0f540de2b82075f42725e8ba8ccfc2748ff6f7826bff7920ce18904d14983,Toastamigo,Trendmicro,2017/7/10,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
7f7af7a6f320108ca45d7fd16d8b6c11091a79a87f4c7bdf5c2784e102de4cd1,Toastamigo,Trendmicro,2017/7/10,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
fde63ff80c766adeb9bfda0cdcbf2e4067f19a58e50a497545dc3ee638699a52,Toastamigo,Trendmicro,2017/7/10,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
4bd19667a12f8bb9dd0054473133fef3e2b7bf40964db8132ec5dd0cfb8a507b,Toastamigo,Trendmicro,2017/11/10,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
97272fffe08226996d1ccffc7bc6d6e77125117dc5244504790de5c161bba4ee,Toastamigo,Trendmicro,2017/11/10,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
8c58bbcd2d6c2297b80b6d25928ac6b58f7794dd9317f283c0450cb382327bbf,Toastamigo,Trendmicro,2017/11/10,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
4f2ae1c00a9e876af49f5b943aeb9ef58eb5e60f958bd8ea952e4be64aca72f8,Toastamigo,Trendmicro,2017/11/10,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
b0e92a3b4dbe477cd3f44e3d0164814d27823704c3234662751c6a0c36204d2e,Toastamigo,Trendmicro,2017/11/10,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
f1f6ec5765972df3d02501af12065d2d964d8edcec63a753249a994d7915e006,Toastamigo,Trendmicro,2017/11/10,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
d95f3bfe05dcff35ed34ca5197c14088f3d2ce921627793a8bd6005576a6e027,Toastamigo,Trendmicro,2017/11/10,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
d470dff0acefd2a03e920b63f4062dffe6656c2d962fe5f86b124ed0a6236862,Toastamigo,Trendmicro,2017/6/28,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
1ecdaa38b5bb203cc7684b4bb74f46a4433b778c58d0e7d581e10164f9b71298,Toastamigo,Trendmicro,2019/3/18,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
1dbaf263c27d923d9ac96fc451023aaafe616dd4aea1922eeef23b9e177f563d,Toastamigo,Trendmicro,2017/10/12,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
313dcf5a890e1a56584d7fd822818a86f8cebe18f1cc550ec0e53376404442ac,Toastamigo,Trendmicro,2019/7/17,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
e92e44ad4286202e2a46f0889a9d5a67663ada117c31f59027f5148a5087f409,Toastamigo,Trendmicro,2017/3/21,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
ae108d6b58d375f0b2ec9bec4b2d16fca79e063f230e39e4bce35a0a743fbdad,Toastamigo,Trendmicro,2017/5/9,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
36425123368fce973b2969af9760e3ed1128617fa8a5aa13bb80384fade6330b,Toastamigo,Trendmicro,2017/3/10,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
915f5c3a4649c8d15a0e3675ee79f5b57118fb21c0c8f6c156bdd77201eab975,Toastamigo,Trendmicro,2017/3/9,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
4d742e6b4c0fd70f379bd0add4302ffeaed2364c44847bc615ee1207a4b43c8a,Toastamigo,Trendmicro,2017/3/3,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
60c27413bac120f76be3e2d05f34f42b7d3aaa72e0ed6f7a0a67e190f8fbad7f,Toastamigo,Trendmicro,2019/7/17,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
f7345d5d04dcdb752935d7cc48e40fe39ad72ab31cbc44adeb722d3e7e43f2bf,Toastamigo,Trendmicro,2017/7/10,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
573f679388082f94039f6f0dc35f44f8017a063efba2d265856939462d87c8cc,Toastamigo,Trendmicro,2017/7/10,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
959dc7af74c85281e6fd82b3ceee8c1e804e5845f2ab77ad303e0fb4c1b81406,Toastamigo,Trendmicro,2017/7/10,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
9d5183563a924e24d587908b64ad1bfb5b864abdd898d1ceaee6f32600432abc,Toastamigo,Trendmicro,2017/7/10,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
f876b2de3332c52e80bf7569314f8e722b34199f59d8ca4a521a5f6064ce48cf,Toastamigo,Trendmicro,2017/7/10,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
aee9916f6582a8cb4b5e210803a77dfd8812f916b50d53c6de60ee56f8bcd61a,Toastamigo,Trendmicro,2017/4/8,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
b0ff178fa7ceb8fe11f4256818521132c57279f05e41f58d04c19cca6e559dcb,Toastamigo,Trendmicro,2017/3/27,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
edc59bedf2ee2851e7f735bd3a99cd7c08049ac0be08fa520589d366b7f594b4,Toastamigo,Trendmicro,2017/4/15,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
d1221c96c308b3621a7df28348c67a9758da6912c69d52883a62bb6c48b631d8,Toastamigo,Trendmicro,2017/3/27,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
d9a5f96eda98b734832ca4bcb949ca6ccb49ac88fe4882b089a3a3bdaeb9a921,Toastamigo,Trendmicro,2017/4/15,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
64d849e916251f0b1131e75adb6d1a110c64321409f32151aad5d9354b11cbaf,Toastamigo,Trendmicro,2017/3/27,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
05b704341befef5c358c7ac99bda808fe2df3e7df67f3d2a11caa40040caf2dd,Toastamigo,Trendmicro,2017/3/21,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
6b5bab6f034f49532a8a304530fcbd6f8c0e2a43210f1c2f7f1bacd3f90eac2f,Toastamigo,Trendmicro,2017/3/6,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
7936858458d04e4ba15c29f84b734ac7f161df664775d91287dd9d4b392712c6,Toastamigo,Trendmicro,2017/3/16,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
3db0df7b148d6637769acf06510c247bf12ffc05f0d8f9ab6e2deee8bec2d2e3,Toastamigo,Trendmicro,2017/3/3,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
fbcb16654043928947d5d0c714c6c8fada5844936d50817d0b06e3fc19c9cdb2,Toastamigo,Trendmicro,2017/3/3,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
5c82f014cdb552234bf19c9879962c987ea10538668dfa94ba3f4851ee4b0d98,Toastamigo,Trendmicro,2017/3/3,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
91254c551434590f3ab0707fef0bcb900673d344fa5b910846879ac2f2c49e92,Toastamigo,Trendmicro,2017/3/3,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
f5b0b1bd5a0d1631d4a009c9986eaac269737df3b2447d493e916a90b5b1a634,Toastamigo,Trendmicro,2017/2/28,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
eef5771d723d6fbe89e2f6f0a2dff10240380801281fb696d86482bdcba67e06,Toastamigo,Trendmicro,2017/2/17,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
1d277ddd7b9b892892412c716d1848c8addf00459473c9238f399cf9dd6f7d09,Toastamigo,Trendmicro,2017/2/20,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
ec5c0f12884158b179a5592002c8e9c10f17035afb27c1f66e53fca8b983e2c0,Toastamigo,Trendmicro,2017/2/16,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
37f6f5f1664259d4d659f4543964b01a44375857178cb1ebb30cfb4b3d737ca8,Toastamigo,Trendmicro,2017/2/16,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
7c17687f4edcc997549b2a5aa32750c51d7586666e4a9e0313eec76948d9cfe3,Toastamigo,Trendmicro,2017/4/4,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
d38fffe5328b272dcea91bfcedc594c45d8138c37438fc46ab253ad3475de3da,Toastamigo,Trendmicro,2017/1/12,2017/11/9,https://www.trendmicro.com/en_us/research/17/k/toast-overlay-weaponized-install-android-malware-single-attack-chain.html,Trojan Dropper;Click Fraud Malware;Trojan
54800ef45b9f5c1a84cb4f0d460408ffafea29d7ba15c6006341373bd0388c12,Ghostclicker,Trendmicro,2017/11/5,2017/8/16,https://www.trendmicro.com/en_us/research/17/h/ghostclicker-adware-is-a-phantomlike-android-click-fraud.html,Click Fraud Malware;Adware
238ed92c372ab3d0837f421700e4d762844ae7f160f6a958084358c581445acb,Ghostclicker,Trendmicro,2016/9/17,2017/8/16,https://www.trendmicro.com/en_us/research/17/h/ghostclicker-adware-is-a-phantomlike-android-click-fraud.html,Click Fraud Malware;Adware
005d73e49d96b1d56bd864817ffa7581e7064a4e0571776d4b47394e35ef7819,Ghostclicker,Trendmicro,2016/11/1,2017/8/16,https://www.trendmicro.com/en_us/research/17/h/ghostclicker-adware-is-a-phantomlike-android-click-fraud.html,Click Fraud Malware;Adware
